YYYY,MM2,JULIAN,DENSyc,GRID,HANDLER_FIELD,MeanTemp,TotPrecip,ID,SEXc,AGEc,REPRO1,REPROc,MASS_FIELD,DENSd,F_LOAD,B_LOAD,M_LOAD,T_LOAD,LAB,OF_dist,OF_GROOM_t,OF_TIME_MIN,TIME_CAPT,MASS_LAB
2016,7,208,0.5,cow,jv,25,0,A113,-0.5,0.5,vulv,0.5,18,31,0,0,0,0,n,NA,NA,NA,397,NA
2016,7,208,0.5,cow,jv,25,0,A110,0.5,0.5,scro,0.5,19.5,31,0,0,0,0,y,496.833,4.64,540,423,20.39
2016,7,208,0.5,cow,jv,25,0,A099,-0.5,0.5,non,-0.5,19,31,0,0,0,0,n,NA,NA,NA,458,NA
2016,7,208,0.5,cow,jv,25,0,A114,-0.5,0.5,non,-0.5,16,31,0,0,0,0,n,NA,NA,NA,477,NA
2016,7,208,0.5,cow,sn,25,0,A116,-0.5,0.5,non,-0.5,16,31,0,0,0,0,n,NA,NA,NA,368,NA
2016,7,208,0.5,cow,sn,25,0,A157,0.5,0.5,non,-0.5,20.5,31,0,0,0,0,y,839.2,360.08,662,393,18.83
2016,7,208,0.5,cow,sn,25,0,A169,0.5,0.5,non,-0.5,17,31,0,0,0,1,n,NA,NA,NA,404,NA
2016,7,208,0.5,cow,sn,25,0,A185,-0.5,0.5,non,-0.5,16.5,31,0,0,0,0,n,NA,NA,NA,424,NA
2016,7,208,0.5,cow,sn,25,0,A188,0.5,0.5,non,-0.5,12.5,31,0,0,0,0,n,NA,NA,NA,441,NA
2016,7,208,0.5,cow,sn,25,0,A115,0.5,0.5,non,-0.5,18,31,0,0,0,0,n,NA,NA,NA,453,NA
2016,7,208,0.5,cow,sn,25,0,A152,-0.5,0.5,non,-0.5,15.5,31,0,0,0,0,y,2042.71,127.6,607,465,15.06
2016,7,208,0.5,cow,sn,25,0,A097,0.5,0.5,scro,0.5,18.5,31,0,0,0,0,y,466.549,0,520,478,23.11
2016,7,208,0.5,cow,ib,25,0,A141,0.5,0.5,non,-0.5,20.5,31,0,0,0,0,n,NA,NA,NA,366,NA
2016,7,208,0.5,cow,ib,25,0,A142,-0.5,0.5,non,-0.5,20,31,0,0,0,0,n,NA,NA,NA,384,NA
2016,7,208,0.5,cow,ib,25,0,A145,0.5,0.5,non,-0.5,23,31,0,0,0,0,n,NA,NA,NA,398,NA
2016,7,208,0.5,cow,ib,25,0,A129,-0.5,0.5,non,-0.5,15.5,31,0,0,0,0,y,1454.76,131.44,578,409,15.04
2016,7,208,0.5,cow,ib,25,0,A155,0.5,0.5,non,-0.5,22,31,0,0,0,1,y,1590.31,266.96,634,423,20.21
2016,7,208,0.5,cow,ib,25,0,A191,0.5,0.5,non,-0.5,20.5,31,0,0,0,1,y,2171.95,321.36,693,440,17.55
2016,7,208,0.5,cow,ib,25,0,A128,-0.5,0.5,non,-0.5,14,31,0,0,0,0,n,NA,NA,NA,465,NA
2016,7,208,0.5,cow,ib,25,0,A200,-0.5,0.5,non,-0.5,17,31,0,0,0,0,n,NA,NA,NA,480,NA
2016,7,208,0.5,cow,hp,25,0,A149,-0.5,0.5,vulv,0.5,16,31,0,0,0,0,y,754.428,202.56,593,362,15.85
2016,7,208,0.5,cow,hp,25,0,A156,-0.5,0.5,vulv,0.5,17,31,0,0,0,0,y,1062.36,407.52,647,372,15.83
2016,7,208,0.5,cow,hp,25,0,A090,-0.5,0.5,lact,0.5,27,31,0,0,1,0,n,NA,NA,NA,385,NA
2016,7,208,0.5,cow,hp,25,0,A153,-0.5,0.5,vulv,0.5,16,31,0,0,0,0,y,983.056,329.92,620,404,15.19
2016,7,208,0.5,cow,hp,25,0,A111,-0.5,0.5,non,-0.5,21,31,0,0,0,0,y,440.265,253.44,560,415,19.93
2016,7,208,0.5,cow,hp,25,0,A122,0.5,0.5,non,-0.5,21,31,0,0,0,0,n,NA,NA,NA,423,NA
2016,7,208,0.5,cow,hp,25,0,A105,-0.5,0.5,non,-0.5,17,31,0,0,0,0,n,NA,NA,NA,450,NA
2016,7,208,0.5,cow,hp,25,0,A075,0.5,0.5,non,-0.5,22,31,0,0,0,0,n,NA,NA,NA,458,NA
2016,7,208,0.5,cow,hp,25,0,A201,0.5,0.5,non,-0.5,19,31,0,0,0,0,y,263.721,0,721,468,18.94
2016,7,209,0.5,QUBS,sn,23.8,0,A210,0.5,0.5,non,-0.5,19.5,9,0,0,0,0,n,NA,NA,NA,361,NA
2016,7,209,0.5,QUBS,jv,23.8,0,A211,-0.5,0.5,non,-0.5,15,9,0,0,0,0,y,11030.4,50.96,546,359,16.72
2016,7,209,0.5,QUBS,sn,23.8,0,A212,-0.5,0.5,vulv,0.5,16.5,9,0,0,0,0,n,NA,NA,NA,376,NA
2016,7,209,0.5,QUBS,sn,23.8,0,A213,-0.5,0.5,non,-0.5,15,9,0,0,0,0,y,7602.72,90.64,564,396,15.33
2016,7,209,0.5,QUBS,sn,23.8,0,A036,-0.5,0.5,non,-0.5,19.5,9,0,0,0,0,y,3406.65,20.72,510,418,19.84
2016,7,209,0.5,QUBS,jv,23.8,0,A133,-0.5,0.5,vulv,0.5,19,9,0,0,0,0,y,3167.73,133.2,517,386,18.34
2016,7,209,0.5,QUBS,jv,23.8,0,A214,0.5,0.5,non,-0.5,18.5,9,0,0,0,0,n,NA,NA,NA,408,NA
2016,7,209,0.5,QUBS,jv,23.8,0,A215,0.5,0.5,scro,0.5,23.5,9,0,0,0,0,y,10704.1,41.2,578,434,22.54
2016,7,209,0.5,QUBS,sn,23.8,0,A216,-0.5,-0.5,non,-0.5,15.5,9,0,0,0,0,y,4970.51,287.6,595,444,15.1
2016,7,210,0.5,cow,ib,24.5,0,A076,-0.5,0.5,non,-0.5,17.5,10,0,0,0,0,n,NA,NA,NA,367,NA
2016,7,210,0.5,cow,ib,24.5,0,A116,-0.5,0.5,non,-0.5,17,10,0,0,0,0,n,NA,NA,NA,383,NA
2016,7,210,0.5,cow,ib,24.5,0,A185,-0.5,0.5,non,-0.5,16.5,10,0,0,0,0,n,NA,NA,NA,392,NA
2016,7,210,0.5,cow,ib,24.5,0,A191,0.5,0.5,non,-0.5,17,10,0,0,0,0,n,NA,NA,NA,410,NA
2016,7,210,0.5,cow,ib,24.5,0,A169,0.5,0.5,non,-0.5,17,10,0,0,0,0,n,NA,NA,NA,420,NA
2016,7,210,0.5,cow,ib,24.5,0,A148,-0.5,0.5,non,-0.5,19,10,0,0,0,0,y,715.821,90.56,514,430,18.64
2016,7,210,0.5,cow,sn,24.5,0,A033,0.5,0.5,scro,0.5,30,10,0,0,0,0,n,NA,NA,NA,362,NA
2016,7,210,0.5,cow,sn,24.5,0,A188,0.5,0.5,non,-0.5,14,10,0,0,0,0,n,NA,NA,NA,375,NA
2016,7,210,0.5,cow,sn,24.5,0,A165,0.5,0.5,non,-0.5,18.5,10,0,0,0,0,y,913.065,255.12,532,391,17.86
2016,7,210,0.5,cow,sn,24.5,0,A134,0.5,-0.5,non,-0.5,23,10,0,0,0,0,n,NA,NA,NA,435,NA
2016,7,211,0.5,cow,jv,23,0,A156,-0.5,0.5,non,-0.5,15,21,0,0,0,0,n,NA,NA,NA,362,NA
2016,7,211,0.5,cow,jv,23,0,A153,-0.5,0.5,non,-0.5,15,21,0,0,0,0,n,NA,NA,NA,375,NA
2016,7,211,0.5,cow,jv,23,0,A090,-0.5,0.5,preg,0.5,16,21,0,0,0,0,n,NA,NA,NA,384,NA
2016,7,211,0.5,cow,jv,23,0,A114,-0.5,0.5,non,-0.5,11.5,21,0,0,0,0,n,NA,NA,NA,397,NA
2016,7,211,0.5,cow,jv,23,0,A122,0.5,0.5,scro,0.5,20.5,21,0,0,0,0,y,164.871,94.48,574,409,20.29
2016,7,211,0.5,cow,jv,23,0,A105,-0.5,0.5,non,-0.5,17.5,21,0,0,0,2,y,760.34,153.84,558,435,16.58
2016,7,211,0.5,cow,jv,23,0,A024,0.5,0.5,scro,0.5,20.5,21,0,0,0,1,y,573.888,77.2,528,450,20.51
2016,7,211,0.5,cow,ib,23,0,A181,-0.5,0.5,non,-0.5,22.5,21,0,0,0,0,y,1643.46,372.72,602,390,18.6
2016,7,211,0.5,cow,ib,23,0,A075,0.5,0.5,non,-0.5,22.5,21,0,0,0,0,n,NA,NA,NA,400,NA
2016,8,215,0.5,cow,ib,23,0,A194,-0.5,0.5,preg,0.5,17,24,0,0,0,0,n,NA,NA,NA,398,NA
2016,7,211,0.5,cow,ib,23,0,A111,-0.5,0.5,non,-0.5,19,21,0,0,0,0,n,NA,NA,NA,435,NA
2016,7,211,0.5,cow,ib,23,0,A203,0.5,0.5,non,-0.5,18.5,21,0,0,0,0,y,721.843,0,616,455,18.47
2016,7,211,0.5,cow,sn,23,0,A149,-0.5,0.5,non,-0.5,16.5,21,0,0,0,0,n,NA,NA,NA,365,NA
2016,7,211,0.5,cow,sn,23,0,A110,0.5,0.5,scro,0.5,20.5,21,0,0,0,0,n,NA,NA,NA,392,NA
2016,7,211,0.5,cow,sn,23,0,A113,-0.5,0.5,non,-0.5,19,21,0,0,0,0,n,NA,NA,NA,400,NA
2016,7,211,0.5,cow,sn,23,0,A179,0.5,0.5,scro,0.5,22.5,21,0,0,0,0,n,NA,NA,NA,408,NA
2016,7,211,0.5,cow,sn,23,0,A157,0.5,0.5,non,-0.5,18.5,21,0,0,0,0,n,NA,NA,NA,428,NA
2016,7,211,0.5,cow,sn,23,0,A145,0.5,0.5,non,-0.5,24,21,0,0,0,0,y,1046,92.4,587,438,23.27
2016,7,211,0.5,cow,sn,23,0,A142,-0.5,0.5,non,-0.5,16,21,0,0,0,0,n,NA,NA,NA,455,NA
2016,7,211,0.5,cow,sn,23,0,A128,-0.5,0.5,non,-0.5,15.5,21,0,0,0,1,n,NA,NA,NA,461,NA
2016,7,211,0.5,cow,sn,23,0,A141,0.5,0.5,non,-0.5,18.5,21,0,0,0,0,n,NA,NA,NA,475,NA
2016,7,212,0.5,QUBS,jv,20.5,0,A212,-0.5,0.5,non,-0.5,17,5,0,0,0,0,n,NA,NA,NA,380,NA
2016,7,212,0.5,QUBS,jv,20.5,0,A216,-0.5,-0.5,non,-0.5,14.5,5,0,0,0,0,n,NA,NA,NA,392,NA
2016,7,212,0.5,QUBS,jv,20.5,0,A014,-0.5,0.5,vulv,0.5,27,5,0,0,0,0,y,2280.51,121.92,438,411,26.83
2016,7,212,0.5,QUBS,ib,20.5,0,A217,0.5,0.5,non,-0.5,22.5,5,0,0,0,0,y,2701.39,1.28,453,353,22.83
2016,7,212,0.5,QUBS,ib,20.5,0,A214,0.5,0.5,non,-0.5,16.5,5,0,0,0,0,n,NA,NA,NA,379,NA
2016,7,213,0.5,blue,sn,24.3,1,A218,0.5,0.5,non,-0.5,18,1,0,0,0,0,n,NA,NA,NA,381,NA
2016,7,213,0.5,cow,ib,24.3,1,A110,0.5,0.5,non,-0.5,23,2,0,0,0,0,n,NA,NA,NA,650,NA
2016,7,213,0.5,cow,jv,24.3,1,A191,0.5,0.5,non,-0.5,18.5,2,0,0,0,1,n,NA,NA,NA,690,NA
2016,8,214,0.5,cow,jv,24.8,0,A141,0.5,0.5,non,-0.5,20.5,17,0,0,0,0,n,NA,NA,NA,363,NA
2016,8,214,0.5,cow,jv,24.8,0,A128,-0.5,0.5,non,-0.5,15,17,0,0,0,0,n,NA,NA,NA,376,NA
2016,8,214,0.5,cow,jv,24.8,0,A142,-0.5,0.5,non,-0.5,18,17,0,0,0,0,n,NA,NA,NA,385,NA
2016,8,214,0.5,cow,jv,24.8,0,A145,0.5,0.5,non,-0.5,28,17,0,0,0,0,n,NA,NA,NA,396,NA
2016,8,214,0.5,cow,jv,24.8,0,A129,-0.5,0.5,non,-0.5,16,17,0,0,0,0,n,NA,NA,NA,406,NA
2016,8,214,0.5,cow,jv,24.8,0,A155,0.5,0.5,scro,0.5,23,17,0,0,0,0,n,NA,NA,NA,421,NA
2016,8,214,0.5,cow,jv,24.8,0,A099,-0.5,0.5,non,-0.5,18.5,17,0,0,0,0,n,NA,NA,NA,440,NA
2016,8,214,0.5,cow,ib,24.8,0,A185,-0.5,0.5,non,-0.5,17,17,0,0,0,0,y,228.223,0,492,377,17.14
2016,8,214,0.5,cow,ib,24.8,0,A191,0.5,0.5,non,-0.5,22,17,0,0,0,0,n,NA,NA,NA,395,NA
2016,8,214,0.5,cow,ib,24.8,0,A169,0.5,0.5,non,-0.5,17,17,0,0,0,0,n,NA,NA,NA,406,NA
2016,8,214,0.5,cow,ib,24.8,0,A148,-0.5,0.5,non,-0.5,21.5,17,0,0,0,0,n,NA,NA,NA,415,NA
2016,8,214,0.5,cow,ib,24.8,0,A134,0.5,0.5,non,-0.5,21,17,0,0,0,0,n,NA,NA,NA,426,NA
2016,8,214,0.5,cow,ib,24.8,0,A116,-0.5,0.5,non,-0.5,17,17,0,0,0,0,n,NA,NA,NA,435,NA
2016,8,214,0.5,cow,sn,24.8,0,A157,0.5,0.5,non,-0.5,19,17,0,0,0,0,n,NA,NA,NA,380,NA
2016,8,214,0.5,cow,sn,24.8,0,A188,0.5,0.5,non,-0.5,18.5,17,0,0,1,0,y,NA,NA,NA,402,13.45
2016,8,214,0.5,cow,sn,24.8,0,A102,0.5,0.5,non,-0.5,21,17,0,0,0,0,n,NA,NA,NA,413,NA
2016,8,214,0.5,cow,sn,24.8,0,A076,-0.5,0.5,non,-0.5,16,17,0,0,0,0,n,NA,NA,NA,425,NA
2016,8,215,0.5,cow,ib,23,0,A153,-0.5,0.5,non,-0.5,15.5,24,0,0,0,0,n,NA,NA,NA,367,NA
2016,8,215,0.5,cow,ib,23,0,A181,-0.5,0.5,non,-0.5,21.5,24,0,0,0,0,n,NA,NA,NA,390,NA
2016,8,215,0.5,cow,ib,23,0,A105,-0.5,0.5,non,-0.5,17.5,24,0,0,0,0,n,NA,NA,NA,409,NA
2016,8,215,0.5,cow,ib,23,0,A075,0.5,0.5,non,-0.5,23,24,0,0,0,0,n,NA,NA,NA,416,NA
2016,8,215,0.5,cow,ib,23,0,A141,0.5,0.5,non,-0.5,19.5,24,0,0,0,0,n,NA,NA,NA,443,NA
2016,8,215,0.5,cow,ib,23,0,A149,-0.5,0.5,vulv,0.5,16,24,0,0,0,0,n,NA,NA,NA,445,NA
2016,8,215,0.5,cow,sn,23,0,A152,-0.5,0.5,non,-0.5,16,24,0,0,0,0,n,NA,NA,NA,364,NA
2016,8,215,0.5,cow,sn,23,0,A156,-0.5,0.5,non,-0.5,16.5,24,0,0,0,0,n,NA,NA,NA,370,NA
2016,8,215,0.5,cow,sn,23,0,A090,-0.5,0.5,preg,0.5,19.5,24,0,0,0,0,n,NA,NA,NA,382,NA
2016,8,215,0.5,cow,sn,23,0,A113,-0.5,0.5,non,-0.5,19.5,24,0,0,0,0,n,NA,NA,NA,423,NA
2016,8,215,0.5,cow,sn,23,0,A114,-0.5,0.5,non,-0.5,16.5,24,0,0,0,0,n,NA,NA,NA,431,NA
2016,8,215,0.5,cow,sn,23,0,A122,0.5,0.5,non,-0.5,22,24,0,0,0,0,n,NA,NA,NA,437,NA
2016,8,215,0.5,cow,sn,23,0,A110,0.5,0.5,non,-0.5,20.5,24,0,0,0,0,n,NA,NA,NA,443,NA
2016,8,215,0.5,cow,sn,23,0,A097,0.5,0.5,non,-0.5,19,24,0,0,0,0,n,NA,NA,NA,454,NA
2016,8,215,0.5,cow,jv,23,0,A116,-0.5,0.5,non,-0.5,17.5,24,0,0,0,0,n,NA,NA,NA,376,NA
2016,8,215,0.5,cow,jv,23,0,A134,0.5,0.5,non,-0.5,21,24,0,0,0,0,n,NA,NA,NA,387,NA
2016,8,215,0.5,cow,jv,23,0,A165,0.5,0.5,non,-0.5,17.5,24,0,0,0,0,n,NA,NA,NA,396,NA
2016,8,215,0.5,cow,jv,23,0,A191,0.5,0.5,non,-0.5,20.5,24,0,0,0,0,n,NA,NA,NA,408,NA
2016,8,215,0.5,cow,jv,23,0,A185,-0.5,0.5,non,-0.5,16.5,24,0,0,0,0,n,NA,NA,NA,417,NA
2016,8,215,0.5,cow,jv,23,0,A188,0.5,-0.5,non,-0.5,15,24,0,0,0,0,n,NA,NA,NA,425,NA
2016,8,215,0.5,cow,jv,23,0,A104,-0.5,0.5,non,-0.5,18,24,0,0,0,0,y,859.327,46.16,509,434,20.89
2016,8,215,0.5,cow,jv,23,0,A033,0.5,0.5,non,-0.5,31.5,24,0,0,0,0,n,NA,NA,NA,445,NA
2016,8,215,0.5,cow,jv,23,0,A102,0.5,0.5,non,-0.5,20.5,24,0,0,0,0,n,NA,NA,NA,459,NA
2016,8,216,0.5,QUBS,hp,24.3,0,A212,-0.5,0.5,vulv,0.5,22.5,3,0,0,0,0,y,8338.36,161.76,404,367,15.93
2016,8,216,0.5,QUBS,jv,24.3,0,A220,0.5,0.5,scro,0.5,22,3,0,0,0,0,y,6380.99,280.64,436,375,20.36
2016,8,216,0.5,QUBS,ib,24.3,0,A219,-0.5,0.5,non,-0.5,19.5,3,0,0,0,0,y,11696.5,19.68,419,363,20.03
2016,8,217,0.5,cow,ib,24.8,0,A099,-0.5,0.5,non,-0.5,19,19,0,0,0,0,n,NA,NA,NA,364,NA
2016,8,217,0.5,cow,ib,24.8,0,A149,-0.5,0.5,non,-0.5,16,19,0,0,0,0,n,NA,NA,NA,372,NA
2016,8,217,0.5,cow,ib,24.8,0,A152,-0.5,0.5,non,-0.5,15,19,0,0,0,0,n,NA,NA,NA,383,NA
2016,8,217,0.5,cow,ib,24.8,0,A090,-0.5,0.5,preg,0.5,24,19,0,0,0,0,n,NA,NA,NA,393,NA
2016,8,217,0.5,cow,ib,24.8,0,A114,-0.5,0.5,non,-0.5,16.5,19,0,0,0,0,n,NA,NA,NA,413,NA
2016,8,217,0.5,cow,ib,24.8,0,A179,0.5,0.5,non,-0.5,22,19,0,0,0,0,y,840.928,92.16,531,426,21.9
2016,8,217,0.5,cow,ib,24.8,0,A221,-0.5,0.5,preg,0.5,24.5,19,0,0,0,0,n,NA,NA,NA,442,NA
2016,8,217,0.5,cow,ib,24.8,0,A157,0.5,0.5,non,-0.5,18,19,0,0,0,0,n,NA,NA,NA,464,NA
2016,8,217,0.5,cow,hp,24.8,0,A191,0.5,0.5,non,-0.5,19,19,0,0,0,0,y,1229.98,280,547,375,18.07
2016,8,217,0.5,cow,hp,24.8,0,A169,0.5,0.5,non,-0.5,17.5,19,0,0,0,0,n,NA,NA,NA,385,NA
2016,8,217,0.5,cow,hp,24.8,0,A134,0.5,0.5,non,-0.5,21,19,0,0,0,0,n,NA,NA,NA,415,NA
2016,8,217,0.5,cow,hp,24.8,0,A188,0.5,0.5,non,-0.5,14,19,0,0,0,0,n,NA,NA,NA,433,NA
2016,8,217,0.5,cow,hp,24.8,0,A115,0.5,0.5,non,-0.5,18.5,19,0,0,1,0,y,1209.41,217.36,513,443,17.68
2016,8,217,0.5,cow,hp,24.8,0,A141,0.5,0.5,non,-0.5,19,19,0,0,0,0,n,NA,NA,NA,457,NA
2016,8,217,0.5,cow,jv,24.8,0,A145,0.5,0.5,non,-0.5,24.5,19,0,0,0,0,n,NA,NA,NA,376,NA
2016,8,217,0.5,cow,jv,24.8,0,A129,-0.5,0.5,non,-0.5,19.5,19,0,0,0,0,n,NA,NA,NA,389,NA
2016,8,217,0.5,cow,jv,24.8,0,A155,0.5,0.5,scro,0.5,20.5,19,0,0,0,0,n,NA,NA,NA,410,NA
2016,8,217,0.5,cow,jv,24.8,0,A142,-0.5,0.5,non,-0.5,17.5,19,0,0,0,0,n,NA,NA,NA,424,NA
2016,8,217,0.5,cow,jv,24.8,0,A128,-0.5,0.5,non,-0.5,15,19,0,0,0,0,n,NA,NA,NA,433,NA
2016,8,218,0.5,cow,sn,25.3,0,A165,0.5,0.5,non,-0.5,17,13,0,0,0,0,y,1214.38,144,515,383,16.98
2016,8,218,0.5,cow,sn,25.3,0,A185,-0.5,0.5,non,-0.5,15.5,13,0,0,0,0,n,NA,NA,NA,398,NA
2016,8,218,0.5,cow,sn,25.3,0,A102,0.5,0.5,non,-0.5,21.5,13,0,0,0,0,n,NA,NA,NA,412,NA
2016,8,218,0.5,cow,sn,25.3,0,A033,0.5,0.5,scro,0.5,26.5,13,0,0,0,0,n,NA,NA,NA,423,NA
2016,8,218,0.5,cow,ib,25.3,0,A156,-0.5,0.5,non,-0.5,16,13,0,0,0,0,n,NA,NA,NA,363,NA
2016,8,218,0.5,cow,ib,25.3,0,A152,-0.5,0.5,non,-0.5,16,13,0,0,0,0,n,NA,NA,NA,370,NA
2016,8,218,0.5,cow,ib,25.3,0,A105,-0.5,0.5,non,-0.5,17.5,13,0,0,0,1,n,NA,NA,NA,403,NA
2016,8,218,0.5,cow,ib,25.3,0,A122,0.5,0.5,non,-0.5,21.5,13,0,0,0,0,n,NA,NA,NA,418,NA
2016,8,218,0.5,cow,hp,25.3,0,A115,0.5,0.5,non,-0.5,18.5,13,0,0,0,0,n,NA,NA,NA,365,NA
2016,8,218,0.5,cow,hp,25.3,0,A191,0.5,0.5,non,-0.5,19,13,0,0,0,0,n,NA,NA,NA,386,NA
2016,8,218,0.5,cow,hp,25.3,0,A169,0.5,0.5,non,-0.5,19,13,0,0,0,0,n,NA,NA,NA,396,NA
2016,8,218,0.5,cow,hp,25.3,0,A188,0.5,0.5,non,-0.5,13.5,13,0,0,0,0,n,NA,NA,NA,415,NA
2016,8,218,0.5,cow,hp,25.3,0,A076,-0.5,0.5,non,-0.5,17,13,0,0,0,0,y,1751.96,159.28,500,424,16.01
2016,8,220,0.5,cow,ib,22.8,0,A173,0.5,0.5,scro,0.5,19,6,0,0,0,0,y,190.355,0,718,603,20.07
2016,8,220,0.5,cow,ib,22.8,0,A141,0.5,0.5,non,-0.5,20,6,0,0,0,0,n,NA,NA,NA,645,NA
2016,8,220,0.5,cow,ib,22.8,0,A188,0.5,0.5,non,-0.5,12,6,0,0,0,0,n,NA,NA,NA,658,NA
2016,8,220,0.5,cow,sn,22.8,0,A115,0.5,0.5,non,-0.5,18.5,6,0,0,3,0,n,NA,NA,NA,645,NA
2016,8,220,0.5,cow,jv,22.8,0,A075,0.5,0.5,scro,0.5,23,6,0,0,0,0,n,NA,NA,NA,616,NA
2016,8,220,0.5,cow,jv,22.8,0,A109,0.5,0.5,scro,0.5,22.5,6,0,0,0,0,y,2167.67,62.16,703,655,21.68
2016,8,221,0.5,QUBS,hp,21.5,0,A222,-0.5,0.5,non,-0.5,18,1,0,0,0,0,y,8818.12,102,396,370,18.47
2016,8,222,0.5,cow,sn,22.8,0,A149,-0.5,0.5,non,-0.5,15.5,13,0,0,0,0,n,NA,NA,NA,365,NA
2016,8,222,0.5,cow,sn,22.8,0,A080,0.5,0.5,non,-0.5,22.5,13,0,0,0,0,n,NA,NA,NA,390,NA
2016,8,222,0.5,cow,sn,22.8,0,A179,0.5,0.5,scro,0.5,23,13,0,0,0,0,n,NA,NA,NA,401,NA
2016,8,222,0.5,cow,sn,22.8,0,A145,0.5,0.5,scro,0.5,24,13,0,0,0,0,n,NA,NA,NA,423,NA
2016,8,222,0.5,cow,sn,22.8,0,A128,-0.5,0.5,non,-0.5,15.5,13,0,0,0,0,n,NA,NA,NA,446,NA
2016,8,222,0.5,cow,sn,22.8,0,A099,-0.5,0.5,non,-0.5,19.5,13,0,0,0,0,n,NA,NA,NA,454,NA
2016,8,222,0.5,cow,sn,22.8,0,A097,0.5,0.5,scro,0.5,24.5,13,0,0,0,0,y,90.0151,252.72,538,467,24.03
2016,8,222,0.5,cow,jv,22.8,0,A156,-0.5,0.5,non,-0.5,16,13,0,0,0,0,n,NA,NA,NA,362,NA
2016,8,222,0.5,cow,jv,22.8,0,A152,-0.5,0.5,vulv,0.5,15,13,0,0,0,0,n,NA,NA,NA,372,NA
2016,8,222,0.5,cow,jv,22.8,0,A203,0.5,0.5,scro,0.5,19,13,0,0,0,0,y,564.927,30.16,582,387,19.3
2016,8,222,0.5,cow,jv,22.8,0,A153,-0.5,0.5,non,-0.5,16,13,0,0,0,0,y,989.036,176.64,568,399,14.55
2016,8,222,0.5,cow,jv,22.8,0,A122,0.5,0.5,scro,0.5,21.5,13,0,0,0,0,n,NA,NA,NA,430,NA
2016,8,222,0.5,cow,jv,22.8,0,A105,-0.5,0.5,vulv,0.5,17,13,0,0,0,1,y,984.734,277.12,552,440,16.99
2016,8,223,0.5,cow,jv,26,0,A099,-0.5,0.5,non,-0.5,18.5,10,0,0,0,0,n,NA,NA,NA,367,NA
2016,8,223,0.5,cow,jv,26,0,A142,-0.5,0.5,non,-0.5,16,10,0,0,0,0,n,NA,NA,NA,379,NA
2016,8,223,0.5,cow,jv,26,0,A157,0.5,0.5,scro,0.5,18.5,10,0,0,0,0,n,NA,NA,NA,396,NA
2016,8,223,0.5,cow,jv,26,0,A155,0.5,0.5,non,-0.5,22.5,10,0,0,0,0,n,NA,NA,NA,415,NA
2016,8,223,0.5,cow,jv,26,0,A128,-0.5,0.5,non,-0.5,14,10,0,0,0,0,n,NA,NA,NA,429,NA
2016,8,223,0.5,cow,ib,26,0,A115,0.5,0.5,non,-0.5,19,10,0,0,0,0,n,NA,NA,NA,362,NA
2016,8,223,0.5,cow,ib,26,0,A191,0.5,0.5,scro,0.5,18.5,10,0,0,0,0,n,NA,NA,NA,383,NA
2016,8,223,0.5,cow,ib,26,0,A188,0.5,0.5,non,-0.5,14.5,10,0,0,0,0,y,76.8858,0,491,405,13.05
2016,8,223,0.5,cow,ib,26,0,A076,-0.5,0.5,non,-0.5,16.5,10,0,0,0,0,n,NA,NA,NA,414,NA
2016,8,223,0.5,cow,ib,26,0,A102,0.5,0.5,non,-0.5,25,10,0,0,0,0,n,NA,NA,NA,425,NA
2016,8,224,0.5,cow,sn,27,0,A102,0.5,0.5,non,-0.5,21,11,0,0,0,0,n,NA,NA,NA,365,NA
2016,8,224,0.5,cow,sn,27,0,A185,-0.5,0.5,non,-0.5,17.5,11,0,0,0,0,n,NA,NA,NA,378,NA
2016,8,224,0.5,cow,sn,27,0,A148,-0.5,0.5,non,-0.5,19.5,11,0,0,0,0,n,NA,NA,NA,395,NA
2016,8,224,0.5,cow,sn,27,0,A033,0.5,0.5,scro,0.5,29,11,0,0,0,0,n,NA,NA,NA,428,NA
2016,8,224,0.5,cow,ib,27,0,A197,-0.5,0.5,non,-0.5,20,11,0,0,0,0,y,2010.92,40.96,496,362,16.54
2016,8,224,0.5,cow,ib,27,0,A115,0.5,0.5,non,-0.5,18.5,11,0,0,0,0,n,NA,NA,NA,371,NA
2016,8,224,0.5,cow,ib,27,0,A191,0.5,0.5,non,-0.5,18,11,0,0,0,0,n,NA,NA,NA,390,NA
2016,8,224,0.5,cow,ib,27,0,A165,0.5,0.5,non,-0.5,19,11,0,0,0,0,n,NA,NA,NA,403,NA
2016,8,224,0.5,cow,ib,27,0,A169,0.5,0.5,non,-0.5,19.5,11,0,0,0,0,n,NA,NA,NA,410,NA
2016,8,224,0.5,cow,ib,27,0,A188,0.5,0.5,non,-0.5,14,11,0,0,0,0,n,NA,NA,NA,424,NA
2016,8,224,0.5,cow,ib,27,0,A076,-0.5,0.5,non,-0.5,16,11,0,0,0,0,n,NA,NA,NA,433,NA
2016,8,225,0.5,blue,ib,29,2.2,A223,0.5,0.5,non,-0.5,19,5,0,0,0,0,y,6280.24,119.28,483,365,19.2
2016,8,225,0.5,blue,jv,29,2.2,A224,0.5,0.5,non,-0.5,20.5,5,0,0,0,0,y,5534.33,24.64,502,371,20.23
2016,8,225,0.5,blue,ib,29,2.2,A225,-0.5,0.5,non,-0.5,19,5,0,0,0,0,y,11285.7,6.08,519,394,17.72
